FID,SRC_AGENCY,FIRE_ID,FIRENAME,LATITUDE,LONGITUDE,YEAR,MONTH,DAY,REP_DATE,ATTK_DATE,OUT_DATE,DECADE,SIZE_HA,Cumul_Area_ha,Fract_of_total,CAUSE,PROTZONE,FIRE_TYPE,MORE_INFO,CFS_REF_ID,CFS_NOTE1,CFS_NOTE2,ACQ_DATE,SRC_AGY2,ECOZONE,ECOZ_REF,ECOZ_NAME,ECOZ_NOM
148030,BC,2021-V12262, ,49.5155,-121.8413,2021,7,31,2021-07-31 00:00,,,2020-2029,256,855692.9,0.987707349,L, ,Fire, ,BC-2021-2021-V12262, , ,2022-04-11 00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
149216,BC,2021-N71875, ,50.7001,-117.2439,2021,7,4,2021-07-04 00:00,,,2020-2029,248,855940.9,0.987993609,L, ,Fire, ,BC-2021-2021-N71875, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
149066,BC,2021-K62058, ,49.9112,-121.2255,2021,7,19,2021-07-19 00:00,,,2020-2029,244,856184.9,0.988275253,L, ,Fire, ,BC-2021-2021-K62058, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148397,BC,2021-G31653, ,53.0015,-120.3473,2021,5,16,2021-05-16 00:00,,,2020-2029,237,856421.9,0.988548817,L, ,Fire, ,BC-2021-2021-G31653, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
147946,BC,2021-C52323, ,52.9432,-125.5573,2021,7,7,2021-07-07 00:00,,,2020-2029,233.67,856655.57,0.988818537,L, ,Fire, ,BC-2021-2021-C52323, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148014,BC,2021-K52739, ,49.4488,-119.6524,2021,8,28,2021-08-28 00:00,,,2020-2029,227,856882.57,0.989080558,H, ,Fire, ,BC-2021-2021-K52739, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
147890,BC,2021-K21478, ,51.4094,-119.4053,2021,7,1,2021-07-01 00:00,,,2020-2029,219,857101.57,0.989333345,L, ,Fire, ,BC-2021-2021-K21478, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148865,BC,2021-N42162, ,51.6879,-117.8181,2021,7,20,2021-07-20 00:00,,,2020-2029,210,857311.57,0.989575743,L, ,Fire, ,BC-2021-2021-N42162, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148831,BC,2021-R21558, ,54.0604,-126.9482,2021,7,6,2021-07-06 00:00,,,2020-2029,200,857511.57,0.989806599,L, ,Fire, ,BC-2021-2021-R21558, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148943,BC,2021-G31934, ,52.6855,-119.4231,2021,7,13,2021-07-13 00:00,,,2020-2029,200,857711.57,0.990037455,L, ,Fire, ,BC-2021-2021-G31934, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148820,BC,2021-K21890, ,51.3918,-119.773,2021,7,1,2021-07-01 00:00,,,2020-2029,192.5,857904.07,0.990259653,L, ,Fire, ,BC-2021-2021-K21890, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148572,BC,2021-N72185, ,50.5391,-117.2181,2021,7,4,2021-07-04 00:00,,,2020-2029,189,858093.07,0.990477812,L, ,Fire, ,BC-2021-2021-N72185, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148368,BC,2021-N62459, ,49.7289,-118.6493,2021,8,6,2021-08-06 00:00,,,2020-2029,184,858277.07,0.990690199,L, ,Fire, ,BC-2021-2021-N62459, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148827,BC,2021-R11557, ,54.3987,-126.1379,2021,7,6,2021-07-06 00:00,,,2020-2029,181.9,858458.97,0.990900162,L, ,Fire, ,BC-2021-2021-R11557, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148112,BC,2021-G92303, ,59.4301,-121.1992,2021,8,1,2021-08-01 00:00,,,2020-2029,167,858625.97,0.991092926,L, ,Fire, ,BC-2021-2021-G92303, , ,2022-04-11 00:00,BC,4,4,Taiga Plain,Taiga des plaines
148575,BC,2021-K42399, ,51.5237,-118.9259,2021,8,3,2021-08-03 00:00,,,2020-2029,167,858792.97,0.991285691,L, ,Fire, ,BC-2021-2021-K42399, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148420,BC,2021-K52762, ,49.4204,-119.7646,2021,9,3,2021-09-03 00:00,,,2020-2029,166,858958.97,0.991477301,H, ,Fire, ,BC-2021-2021-K52762, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148866,BC,2021-K22197, ,52.0628,-118.9255,2021,7,11,2021-07-11 00:00,,,2020-2029,163,859121.97,0.991665448,L, ,Fire, ,BC-2021-2021-K22197, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148719,BC,2021-K42137, ,50.5054,-118.4231,2021,7,21,2021-07-21 00:00,,,2020-2029,160,859281.97,0.991850132,L, ,Fire, ,BC-2021-2021-K42137, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148126,BC,2021-V12329, ,49.792,-121.6611,2021,7,31,2021-07-31 00:00,,,2020-2029,152,859433.97,0.992025583,L, ,Fire, ,BC-2021-2021-V12329, , ,2022-04-11 00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
148077,BC,2021-G51212, ,55.0726,-125.249,2021,6,30,2021-06-30 00:00,,,2020-2029,150,859583.97,0.992198724,L, ,Fire, ,BC-2021-2021-G51212, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148270,BC,2021-N11960, ,49.8789,-116.4347,2021,7,14,2021-07-14 00:00,,,2020-2029,146,859729.97,0.992367249,L, ,Fire, ,BC-2021-2021-N11960, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148224,BC,2021-K21433, ,51.0824,-120.6105,2021,7,3,2021-07-03 00:00,,,2020-2029,141,859870.97,0.992530002,L, ,Fire, ,BC-2021-2021-K21433, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148802,BC,2021-N52172, ,51.0105,-117.6079,2021,7,4,2021-07-04 00:00,,,2020-2029,120,859990.97,0.992668515,L, ,Fire, ,BC-2021-2021-N52172, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148041,BC,2021-K42214, ,50.5476,-118.4299,2021,7,26,2021-07-26 00:00,,,2020-2029,117,860107.97,0.992803566,H, ,Fire, ,BC-2021-2021-K42214, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148322,BC,2021-N41804, ,51.5249,-117.3088,2021,7,2,2021-07-02 00:00,,,2020-2029,115,860222.97,0.992936308,L, ,Fire, ,BC-2021-2021-N41804, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148183,BC,2021-K22218, ,52.0098,-120.2318,2021,7,1,2021-07-01 00:00,,,2020-2029,111,860333.97,0.993064433,L, ,Fire, ,BC-2021-2021-K22218, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
149050,BC,2021-N42161, ,51.6774,-117.0968,2021,7,1,2021-07-01 00:00,,,2020-2029,107,860440.97,0.99318794,L, ,Fire, ,BC-2021-2021-N42161, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
147882,BC,2021-V12312, ,49.7982,-121.6454,2021,8,1,2021-08-01 00:00,,,2020-2029,105,860545.97,0.99330914,L, ,Fire, ,BC-2021-2021-V12312, , ,2022-04-11 00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
148799,BC,2021-N22147, ,50.3683,-116.3008,2021,7,23,2021-07-23 00:00,,,2020-2029,103,860648.97,0.99342803,H, ,Fire, ,BC-2021-2021-N22147, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148869,BC,2021-N42210, ,50.7355,-118.1301,2021,7,4,2021-07-04 00:00,,,2020-2029,103,860751.97,0.993546921,L, ,Fire, ,BC-2021-2021-N42210, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
147781,BC,2021-K42129, ,50.6591,-118.3655,2021,7,21,2021-07-21 00:00,,,2020-2029,101,860852.97,0.993663503,L, ,Fire, ,BC-2021-2021-K42129, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148142,BC,2021-G91065, ,59.5815,-120.546,2021,6,29,2021-06-29 00:00,,,2020-2029,100,860952.97,0.993778931,L, ,Fire, ,BC-2021-2021-G91065, , ,2022-04-11 00:00,BC,4,4,Taiga Plain,Taiga des plaines
148694,BC,2021-K60293, ,50.1737,-121.0252,2021,4,18,2021-04-18 00:00,,,2020-2029,100,861052.97,0.993894359,H, ,Fire, ,BC-2021-2021-K60293, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148964,BC,2021-K40004, ,50.2819,-119.3605,2021,4,1,2021-04-01 00:00,,,2020-2029,100,861152.97,0.994009786,H, ,Fire, ,BC-2021-2021-K40004, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148663,BC,2021-G11817, ,53.8055,-121.3761,2021,7,11,2021-07-11 00:00,,,2020-2029,98.85,861251.82,0.994123887,L, ,Fire, ,BC-2021-2021-G11817, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148050,BC,2021-K42431, ,51.2869,-119.2145,2021,8,4,2021-08-04 00:00,,,2020-2029,97.5,861349.32,0.994236429,L, ,Fire, ,BC-2021-2021-K42431, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148017,BC,2021-G91083, ,57.6128,-123.7728,2021,6,28,2021-06-28 00:00,,,2020-2029,96,861445.32,0.994347239,L, ,Fire, ,BC-2021-2021-G91083, , ,2022-04-11 00:00,BC,12,12,Boreal Cordillera,CordillCre boreale
149102,BC,2021-G11757, ,53.6547,-120.9142,2021,7,8,2021-07-08 00:00,,,2020-2029,87.93,861533.25,0.994448735,L, ,Fire, ,BC-2021-2021-G11757, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
147954,BC,2021-C41143, ,51.6425,-120.91,2021,6,30,2021-06-30 00:00,,,2020-2029,85,861618.25,0.994546849,L, ,Fire, ,BC-2021-2021-C41143, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148323,BC,2021-N51806, ,50.5728,-117.4818,2021,7,7,2021-07-07 00:00,,,2020-2029,80,861698.25,0.994639191,L, ,Fire, ,BC-2021-2021-N51806, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148110,BC,2021-G92304, ,59.398,-120.7607,2021,8,1,2021-08-01 00:00,,,2020-2029,79,861777.25,0.994730379,L, ,Fire, ,BC-2021-2021-G92304, , ,2022-04-11 00:00,BC,4,4,Taiga Plain,Taiga des plaines
149390,BC,2021-G91024, ,59.7361,-121.1904,2021,6,28,2021-06-28 00:00,,,2020-2029,77.4,861854.65,0.99481972,L, ,Fire, ,BC-2021-2021-G91024, , ,2022-04-11 00:00,BC,4,4,Taiga Plain,Taiga des plaines
148503,BC,2021-N51734, ,50.2659,-117.6695,2021,7,8,2021-07-08 00:00,,,2020-2029,77,,,L, ,Fire, ,BC-2021-2021-N51734, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148339,BC,2021-G61601, ,55.9978,-123.2135,2021,6,30,2021-06-30 00:00,,,2020-2029,75,,,L, ,Fire, ,BC-2021-2021-G61601, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
147854,BC,2021-G12503, ,53.8371,-120.9394,2021,8,6,2021-08-06 00:00,,,2020-2029,71.6,,,L, ,Fire, ,BC-2021-2021-G12503, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148427,BC,2021-G12683, ,54.2281,-120.73,2021,8,19,2021-08-19 00:00,,,2020-2029,70.25,,,L, ,Fire, ,BC-2021-2021-G12683, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148272,BC,2021-N42063, ,52.1298,-118.2031,2021,7,16,2021-07-16 00:00,,,2020-2029,68,,,L, ,Fire, ,BC-2021-2021-N42063, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
149273,BC,2021-K21997, ,52.2311,-120.2884,2021,7,10,2021-07-10 00:00,,,2020-2029,66.2,,,L, ,Fire, ,BC-2021-2021-K21997, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148576,BC,2021-K42400, ,51.5676,-118.9279,2021,8,3,2021-08-03 00:00,,,2020-2029,65,,,L, ,Fire, ,BC-2021-2021-K42400, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148805,BC,2021-N42178, ,51.443,-118.0042,2021,7,20,2021-07-20 00:00,,,2020-2029,64,,,L, ,Fire, ,BC-2021-2021-N42178, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148952,BC,2021-C20385, ,51.516,-122.2552,2021,4,22,2021-04-22 00:00,,,2020-2029,64,,,H, ,Fire, ,BC-2021-2021-C20385, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148082,BC,2021-G61775, ,55.943,-123.267,2021,6,30,2021-06-30 00:00,,,2020-2029,63.4,,,L, ,Fire, ,BC-2021-2021-G61775, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
149011,BC,2021-N21981, ,50.1921,-115.4977,2021,7,15,2021-07-15 00:00,,,2020-2029,62,,,L, ,Fire, ,BC-2021-2021-N21981, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
147856,BC,2021-V62669, ,49.0119,-123.8924,2021,8,19,2021-08-19 00:00,,,2020-2029,61.5,,,H, ,Fire, ,BC-2021-2021-V62669, , ,2022-04-11 00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
147997,BC,2021-K22416, ,52.3507,-120.1235,2021,7,31,2021-07-31 00:00,,,2020-2029,60.6,,,L, ,Fire, ,BC-2021-2021-K22416, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
149252,BC,2021-K51040, ,49.9778,-118.9619,2021,6,29,2021-06-29 00:00,,,2020-2029,60,,,L, ,Fire, ,BC-2021-2021-K51040, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
149048,BC,2021-C41431, ,51.4595,-121.7774,2021,7,4,2021-07-04 00:00,,,2020-2029,58,,,L, ,Fire, ,BC-2021-2021-C41431, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148042,BC,2021-G92327, ,59.9026,-120.8488,2021,8,1,2021-08-01 00:00,,,2020-2029,56.3,,,L, ,Fire, ,BC-2021-2021-G92327, , ,2022-04-11 00:00,BC,4,4,Taiga Plain,Taiga des plaines
148828,BC,2021-K21556, ,50.4064,-120.3025,2021,7,1,2021-07-01 00:00,,,2020-2029,56,,,L, ,Fire, ,BC-2021-2021-K21556, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148366,BC,2021-C32596, ,52.8974,-120.6511,2021,8,11,2021-08-11 00:00,,,2020-2029,55,,,L, ,Fire, ,BC-2021-2021-C32596, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
149320,BC,2021-K62030, ,50.1995,-120.2853,2021,7,18,2021-07-18 00:00,,,2020-2029,55,,,L, ,Fire, ,BC-2021-2021-K62030, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148160,BC,2021-C41310, ,51.6814,-120.9117,2021,7,2,2021-07-02 00:00,,,2020-2029,51,,,L, ,Fire, ,BC-2021-2021-C41310, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148227,BC,2021-K22566, ,51.5178,-119.8626,2021,8,7,2021-08-07 00:00,,,2020-2029,50,,,L, ,Fire, ,BC-2021-2021-K22566, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148804,BC,2021-N42177, ,51.8335,-118.4058,2021,7,10,2021-07-10 00:00,,,2020-2029,50,,,L, ,Fire, ,BC-2021-2021-N42177, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
149409,BC,2021-K60062, ,50.0441,-120.8569,2021,4,4,2021-04-04 00:00,,,2020-2029,50,,,H, ,Fire, ,BC-2021-2021-K60062, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148885,BC,2021-K22000, ,52.669,-120.1585,2021,7,8,2021-07-08 00:00,,,2020-2029,49.5,,,L, ,Fire, ,BC-2021-2021-K22000, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148414,BC,2021-N52447, ,49.5445,-118.0707,2021,8,4,2021-08-04 00:00,,,2020-2029,48.94,,,L, ,Fire, ,BC-2021-2021-N52447, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
149193,BC,2021-K21252, ,51.6439,-119.4642,2021,7,1,2021-07-01 00:00,,,2020-2029,47.5,,,L, ,Fire, ,BC-2021-2021-K21252, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148131,BC,2021-K50901, ,49.3168,-119.6946,2021,6,24,2021-06-24 00:00,,,2020-2029,47,,,H, ,Fire, ,BC-2021-2021-K50901, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148486,BC,2021-K21224, ,50.6645,-120.2401,2021,7,1,2021-07-01 00:00,,,2020-2029,46.9,,,L, ,Fire, ,BC-2021-2021-K21224, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
149118,BC,2021-K51423, ,49.184,-119.5145,2021,7,4,2021-07-04 00:00,,,2020-2029,45,,,H, ,Fire, ,BC-2021-2021-K51423, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
147955,BC,2021-C41146, ,51.8059,-120.7949,2021,6,30,2021-06-30 00:00,,,2020-2029,43.5,,,L, ,Fire, ,BC-2021-2021-C41146, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
149397,BC,2021-K41708, ,50.2226,-119.2898,2021,7,9,2021-07-09 00:00,,,2020-2029,43,,,H, ,Fire, ,BC-2021-2021-K41708, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148547,BC,2021-K41283, ,50.126,-118.4291,2021,7,1,2021-07-01 00:00,,,2020-2029,42,,,L, ,Fire, ,BC-2021-2021-K41283, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148806,BC,2021-V10859, ,49.3236,-121.2824,2021,6,20,2021-06-20 00:00,,,2020-2029,42,,,U, ,Fire, ,BC-2021-2021-V10859, , ,2022-04-11 00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
148453,BC,2021-N41848, ,51.9284,-117.7093,2021,7,11,2021-07-11 00:00,,,2020-2029,41,,,L, ,Fire, ,BC-2021-2021-N41848, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
147777,BC,2021-N42121, ,51.0731,-116.442,2021,7,21,2021-07-21 00:00,,,2020-2029,40,,,L, ,Fire, ,BC-2021-2021-N42121, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
147912,BC,2021-N52457, ,50.4871,-117.6847,2021,8,5,2021-08-05 00:00,,,2020-2029,40,,,L, ,Fire, ,BC-2021-2021-N52457, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148703,BC,2021-C50366, ,51.4821,-123.8247,2021,4,21,2021-04-21 00:00,,,2020-2029,38.5,,,H, ,Fire, ,BC-2021-2021-C50366, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148951,BC,2021-N51677, ,50.6408,-117.621,2021,7,8,2021-07-08 00:00,,,2020-2029,38,,,L, ,Fire, ,BC-2021-2021-N51677, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
149008,BC,2021-G61266, ,55.1027,-122.899,2021,7,2,2021-07-02 00:00,,,2020-2029,37,,,U, ,Fire, ,BC-2021-2021-G61266, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148502,BC,2021-K41727, ,50.2591,-119.2092,2021,7,10,2021-07-10 00:00,,,2020-2029,35,,,H, ,Fire, ,BC-2021-2021-K41727, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148750,BC,2021-C50184, ,52.0021,-123.1532,2021,4,13,2021-04-13 00:00,,,2020-2029,35,,,H, ,Fire, ,BC-2021-2021-C50184, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
149100,BC,2021-N51756, ,49.2252,-117.5303,2021,7,8,2021-07-08 00:00,,,2020-2029,35,,,L, ,Fire, ,BC-2021-2021-N51756, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148313,BC,2021-N52517, ,50.8957,-117.6489,2021,8,6,2021-08-06 00:00,,,2020-2029,34,,,L, ,Fire, ,BC-2021-2021-N52517, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
149317,BC,2021-K22017, ,52.6717,-120.2049,2021,7,8,2021-07-08 00:00,,,2020-2029,34,,,L, ,Fire, ,BC-2021-2021-K22017, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148195,BC,2021-C41308, ,51.4883,-121.091,2021,7,2,2021-07-02 00:00,,,2020-2029,33,,,L, ,Fire, ,BC-2021-2021-C41308, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148650,BC,2021-V12251, ,49.1174,-120.799,2021,7,30,2021-07-30 00:00,,,2020-2029,33,,,H, ,Fire, ,BC-2021-2021-V12251, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148942,BC,2021-K21932, ,50.615,-120.3946,2021,7,14,2021-07-14 00:00,,,2020-2029,33,,,H, ,Fire, ,BC-2021-2021-K21932, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148360,BC,2021-V62452, ,48.8637,-123.8046,2021,8,5,2021-08-05 00:00,,,2020-2029,32,,,H, ,Fire, ,BC-2021-2021-V62452, , ,2022-04-11 00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
148108,BC,2021-K22231, ,52.2809,-119.9346,2021,7,25,2021-07-25 00:00,,,2020-2029,30,,,L, ,Fire, ,BC-2021-2021-K22231, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148144,BC,2021-N11286, ,49.3728,-116.0612,2021,7,2,2021-07-02 00:00,,,2020-2029,29,,,H, ,Fire, ,BC-2021-2021-N11286, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
149134,BC,2021-K41752, ,51.3646,-118.8354,2021,7,9,2021-07-09 00:00,,,2020-2029,28.5,,,L, ,Fire, ,BC-2021-2021-K41752, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148078,BC,2021-C11552, ,52.9095,-121.48,2021,7,5,2021-07-05 00:00,,,2020-2029,28,,,L, ,Fire, ,BC-2021-2021-C11552, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
147956,BC,2021-C41145, ,51.6619,-120.9307,2021,6,30,2021-06-30 00:00,,,2020-2029,27,,,L, ,Fire, ,BC-2021-2021-C41145, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148038,BC,2021-C41113, ,51.9061,-120.8755,2021,6,30,2021-06-30 00:00,,,2020-2029,27,,,L, ,Fire, ,BC-2021-2021-C41113, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148550,BC,2021-K41277, ,50.014,-118.4633,2021,7,2,2021-07-02 00:00,,,2020-2029,27,,,L, ,Fire, ,BC-2021-2021-K41277, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
147822,BC,2021-N21360, ,50.0662,-116.3782,2021,7,3,2021-07-03 00:00,,,2020-2029,26,,,L, ,Fire, ,BC-2021-2021-N21360, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148652,BC,2021-N42291, ,52.141,-118.1731,2021,7,25,2021-07-25 00:00,,,2020-2029,26,,,L, ,Fire, ,BC-2021-2021-N42291, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148857,BC,2021-K20725, ,50.6358,-121.3689,2021,6,5,2021-06-05 00:00,,,2020-2029,26,,,U, ,Fire, ,BC-2021-2021-K20725, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148775,BC,2021-C40396, ,51.8106,-121.1009,2021,4,23,2021-04-23 00:00,,,2020-2029,25.2,,,H, ,Fire, ,BC-2021-2021-C40396, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
147952,BC,2021-C32361, ,52.5443,-120.8282,2021,8,1,2021-08-01 00:00,,,2020-2029,25,,,L, ,Fire, ,BC-2021-2021-C32361, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
147975,BC,2021-N12891, ,50.0306,-114.8525,2021,10,14,2021-10-14 00:00,,,2020-2029,25,,,H, ,Fire, ,BC-2021-2021-N12891, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148207,BC,2021-G11200, ,54.7754,-122.3219,2021,6,30,2021-06-30 00:00,,,2020-2029,25,,,L, ,Fire, ,BC-2021-2021-G11200, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
147957,BC,2021-C41144, ,51.6459,-120.9135,2021,6,30,2021-06-30 00:00,,,2020-2029,22,,,L, ,Fire, ,BC-2021-2021-C41144, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148769,BC,2021-K20001, ,50.7571,-119.7563,2021,4,1,2021-04-01 00:00,,,2020-2029,22,,,H, ,Fire, ,BC-2021-2021-K20001, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
149006,BC,2021-N41262, ,52.0417,-118.6434,2021,7,1,2021-07-01 00:00,,,2020-2029,22,,,L, ,Fire, ,BC-2021-2021-N41262, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148944,BC,2021-G11935, ,53.3844,-123.1292,2021,7,15,2021-07-15 00:00,,,2020-2029,21.4,,,L, ,Fire, ,BC-2021-2021-G11935, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
149365,BC,2020-K71892, ,50.3327,-121.6519,2021,3,19,2021-03-19 00:00,,,2020-2029,21,,,H, ,Fire,Note that BC FIRE_ID includes the fiscal year in which fire is reported,BC-2021-2020-K71892, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
147924,BC,2021-G32458, ,52.2106,-119.1579,2021,8,5,2021-08-05 00:00,,,2020-2029,20,,,L, ,Fire, ,BC-2021-2021-G32458, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
