EcoBoundaryName,AdminBoundaryName,SPUID,DMID,Name,DMStructureID,DMRow,DMColumn,Proportion,Source,Sink
Boreal Shield East,Quebec,15,374,Wildfire for Quebec - Boreal Shield East (NIR2011),2,8,27,0.009888,Hardwood Foliage,CH4
Boreal Shield East,Quebec,15,374,Wildfire for Quebec - Boreal Shield East (NIR2011),2,8,28,0.088994,Hardwood Foliage,CO
Boreal Shield East,Quebec,15,374,Wildfire for Quebec - Boreal Shield East (NIR2011),2,9,23,0.718603,Hardwood Other,Hardwood Branch Snag
Boreal Shield East,Quebec,15,374,Wildfire for Quebec - Boreal Shield East (NIR2011),2,9,26,0.253258,Hardwood Other,CO2
Boreal Shield East,Quebec,15,374,Wildfire for Quebec - Boreal Shield East (NIR2011),2,9,27,0.002814,Hardwood Other,CH4
Boreal Shield East,Quebec,15,374,Wildfire for Quebec - Boreal Shield East (NIR2011),2,9,28,0.025326,Hardwood Other,CO
Boreal Shield East,Quebec,15,374,Wildfire for Quebec - Boreal Shield East (NIR2011),2,10,10,1,Hardwood Submerchantable,Hardwood Submerchantable
Boreal Shield East,Quebec,15,374,Wildfire for Quebec - Boreal Shield East (NIR2011),2,11,15,0.5,Hardwood Coarse roots,Aboveground Fast DOM
Boreal Shield East,Quebec,15,374,Wildfire for Quebec - Boreal Shield East (NIR2011),2,11,16,0.5,Hardwood Coarse roots,Belowground Fast DOM
Boreal Shield East,Quebec,15,374,Wildfire for Quebec - Boreal Shield East (NIR2011),2,12,13,0.443983,Hardwood Fine Roots,Aboveground Very Fast DOM
Boreal Shield East,Quebec,15,374,Wildfire for Quebec - Boreal Shield East (NIR2011),2,12,14,0.5,Hardwood Fine Roots,Belowground Very Fast DOM
Boreal Shield East,Quebec,15,374,Wildfire for Quebec - Boreal Shield East (NIR2011),2,12,26,0.050415,Hardwood Fine Roots,CO2
Boreal Shield East,Quebec,15,374,Wildfire for Quebec - Boreal Shield East (NIR2011),2,12,27,0.00056,Hardwood Fine Roots,CH4
Boreal Shield East,Quebec,15,374,Wildfire for Quebec - Boreal Shield East (NIR2011),2,12,28,0.005041,Hardwood Fine Roots,CO
Boreal Shield East,Quebec,15,374,Wildfire for Quebec - Boreal Shield East (NIR2011),2,13,13,0.024616,Aboveground Very Fast DOM,Aboveground Very Fast DOM
Boreal Shield East,Quebec,15,374,Wildfire for Quebec - Boreal Shield East (NIR2011),2,13,26,0.877846,Aboveground Very Fast DOM,CO2
Boreal Shield East,Quebec,15,374,Wildfire for Quebec - Boreal Shield East (NIR2011),2,13,27,0.009754,Aboveground Very Fast DOM,CH4
Boreal Shield East,Quebec,15,374,Wildfire for Quebec - Boreal Shield East (NIR2011),2,13,28,0.087785,Aboveground Very Fast DOM,CO
Boreal Shield East,Quebec,15,374,Wildfire for Quebec - Boreal Shield East (NIR2011),2,14,14,1,Belowground Very Fast DOM,Belowground Very Fast DOM
Boreal Shield East,Quebec,15,374,Wildfire for Quebec - Boreal Shield East (NIR2011),2,15,15,0.487974,Aboveground Fast DOM,Aboveground Fast DOM
Boreal Shield East,Quebec,15,374,Wildfire for Quebec - Boreal Shield East (NIR2011),2,15,26,0.460823,Aboveground Fast DOM,CO2
Boreal Shield East,Quebec,15,374,Wildfire for Quebec - Boreal Shield East (NIR2011),2,15,27,0.00512,Aboveground Fast DOM,CH4
Boreal Shield East,Quebec,15,374,Wildfire for Quebec - Boreal Shield East (NIR2011),2,15,28,0.046082,Aboveground Fast DOM,CO
Boreal Shield East,Quebec,15,374,Wildfire for Quebec - Boreal Shield East (NIR2011),2,16,16,1,Belowground Fast DOM,Belowground Fast DOM
Boreal Shield East,Quebec,15,374,Wildfire for Quebec - Boreal Shield East (NIR2011),2,17,17,0.87185,Medium DOM,Medium DOM
Boreal Shield East,Quebec,15,374,Wildfire for Quebec - Boreal Shield East (NIR2011),2,17,26,0.115335,Medium DOM,CO2
Boreal Shield East,Quebec,15,374,Wildfire for Quebec - Boreal Shield East (NIR2011),2,17,27,0.001282,Medium DOM,CH4
Boreal Shield East,Quebec,15,374,Wildfire for Quebec - Boreal Shield East (NIR2011),2,17,28,0.011534,Medium DOM,CO
Boreal Shield East,Quebec,15,374,Wildfire for Quebec - Boreal Shield East (NIR2011),2,18,18,0.880432,Aboveground Slow DOM,Aboveground Slow DOM
Boreal Shield East,Quebec,15,374,Wildfire for Quebec - Boreal Shield East (NIR2011),2,18,26,0.107611,Aboveground Slow DOM,CO2
Boreal Shield East,Quebec,15,374,Wildfire for Quebec - Boreal Shield East (NIR2011),2,18,27,0.001196,Aboveground Slow DOM,CH4
Boreal Shield East,Quebec,15,374,Wildfire for Quebec - Boreal Shield East (NIR2011),2,18,28,0.010761,Aboveground Slow DOM,CO
Boreal Shield East,Quebec,15,374,Wildfire for Quebec - Boreal Shield East (NIR2011),2,19,19,1,Belowground Slow DOM,Belowground Slow DOM
Boreal Shield East,Quebec,15,374,Wildfire for Quebec - Boreal Shield East (NIR2011),2,20,17,1,Softwood Stem Snag,Medium DOM
Boreal Shield East,Quebec,15,374,Wildfire for Quebec - Boreal Shield East (NIR2011),2,21,15,1,Softwood Branch Snag,Aboveground Fast DOM
Boreal Shield East,Quebec,15,374,Wildfire for Quebec - Boreal Shield East (NIR2011),2,22,17,1,Hardwood Stem Snag,Medium DOM
Boreal Shield East,Quebec,15,374,Wildfire for Quebec - Boreal Shield East (NIR2011),2,23,15,1,Hardwood Branch Snag,Aboveground Fast DOM
Boreal Shield East,Quebec,15,374,Wildfire for Quebec - Boreal Shield East (NIR2011),2,24,24,1,Black Carbon,Black Carbon
Boreal Shield East,Quebec,15,374,Wildfire for Quebec - Boreal Shield East (NIR2011),2,25,24,1,Peat,Black Carbon
Boreal Shield West,Ontario,16,377,Wildfire for Ontario - Boreal Shield West (NIR2011),2,1,20,1,Softwood Merchantable,Softwood Stem Snag
Boreal Shield West,Ontario,16,377,Wildfire for Ontario - Boreal Shield West (NIR2011),2,2,13,0.008194,Softwood Foliage,Aboveground Very Fast DOM
Boreal Shield West,Ontario,16,377,Wildfire for Ontario - Boreal Shield West (NIR2011),2,2,26,0.892625,Softwood Foliage,CO2
Boreal Shield West,Ontario,16,377,Wildfire for Ontario - Boreal Shield West (NIR2011),2,2,27,0.009918,Softwood Foliage,CH4
Boreal Shield West,Ontario,16,377,Wildfire for Ontario - Boreal Shield West (NIR2011),2,2,28,0.089263,Softwood Foliage,CO
Boreal Shield West,Ontario,16,377,Wildfire for Ontario - Boreal Shield West (NIR2011),2,3,21,0.863256,Softwood Other,Softwood Branch Snag
Boreal Shield West,Ontario,16,377,Wildfire for Ontario - Boreal Shield West (NIR2011),2,3,26,0.12307,Softwood Other,CO2
Boreal Shield West,Ontario,16,377,Wildfire for Ontario - Boreal Shield West (NIR2011),2,3,27,0.001367,Softwood Other,CH4
Boreal Shield West,Ontario,16,377,Wildfire for Ontario - Boreal Shield West (NIR2011),2,3,28,0.012307,Softwood Other,CO
Boreal Shield West,Ontario,16,377,Wildfire for Ontario - Boreal Shield West (NIR2011),2,4,4,1,Softwood Submerchantable,Softwood Submerchantable
Boreal Shield West,Ontario,16,377,Wildfire for Ontario - Boreal Shield West (NIR2011),2,5,15,0.5,Softwood Coarse Roots,Aboveground Fast DOM
Boreal Shield West,Ontario,16,377,Wildfire for Ontario - Boreal Shield West (NIR2011),2,5,16,0.5,Softwood Coarse Roots,Belowground Fast DOM
Boreal Shield West,Ontario,16,377,Wildfire for Ontario - Boreal Shield West (NIR2011),2,6,13,0.369145,Softwood Fine Roots,Aboveground Very Fast DOM
Boreal Shield West,Ontario,16,377,Wildfire for Ontario - Boreal Shield West (NIR2011),2,6,14,0.5,Softwood Fine Roots,Belowground Very Fast DOM
Boreal Shield West,Ontario,16,377,Wildfire for Ontario - Boreal Shield West (NIR2011),2,6,26,0.11777,Softwood Fine Roots,CO2
Boreal Shield West,Ontario,16,377,Wildfire for Ontario - Boreal Shield West (NIR2011),2,6,27,0.001309,Softwood Fine Roots,CH4
Boreal Shield West,Ontario,16,377,Wildfire for Ontario - Boreal Shield West (NIR2011),2,6,28,0.011777,Softwood Fine Roots,CO
Boreal Shield West,Ontario,16,377,Wildfire for Ontario - Boreal Shield West (NIR2011),2,7,22,1,Hardwood Merchantable,Hardwood Stem Snag
Boreal Shield West,Ontario,16,377,Wildfire for Ontario - Boreal Shield West (NIR2011),2,8,13,0.034562,Hardwood Foliage,Aboveground Very Fast DOM
Boreal Shield West,Ontario,16,377,Wildfire for Ontario - Boreal Shield West (NIR2011),2,8,26,0.868894,Hardwood Foliage,CO2
Boreal Shield West,Ontario,16,377,Wildfire for Ontario - Boreal Shield West (NIR2011),2,8,27,0.009654,Hardwood Foliage,CH4
Boreal Shield West,Ontario,16,377,Wildfire for Ontario - Boreal Shield West (NIR2011),2,8,28,0.086889,Hardwood Foliage,CO
Boreal Shield West,Ontario,16,377,Wildfire for Ontario - Boreal Shield West (NIR2011),2,9,23,0.827262,Hardwood Other,Hardwood Branch Snag
Boreal Shield West,Ontario,16,377,Wildfire for Ontario - Boreal Shield West (NIR2011),2,9,26,0.155464,Hardwood Other,CO2
Boreal Shield West,Ontario,16,377,Wildfire for Ontario - Boreal Shield West (NIR2011),2,9,27,0.001727,Hardwood Other,CH4
Boreal Shield West,Ontario,16,377,Wildfire for Ontario - Boreal Shield West (NIR2011),2,9,28,0.015546,Hardwood Other,CO
Boreal Shield West,Ontario,16,377,Wildfire for Ontario - Boreal Shield West (NIR2011),2,10,10,1,Hardwood Submerchantable,Hardwood Submerchantable
Boreal Shield West,Ontario,16,377,Wildfire for Ontario - Boreal Shield West (NIR2011),2,11,15,0.5,Hardwood Coarse roots,Aboveground Fast DOM
Boreal Shield West,Ontario,16,377,Wildfire for Ontario - Boreal Shield West (NIR2011),2,11,16,0.5,Hardwood Coarse roots,Belowground Fast DOM
Boreal Shield West,Ontario,16,377,Wildfire for Ontario - Boreal Shield West (NIR2011),2,12,13,0.398631,Hardwood Fine Roots,Aboveground Very Fast DOM
Boreal Shield West,Ontario,16,377,Wildfire for Ontario - Boreal Shield West (NIR2011),2,12,14,0.5,Hardwood Fine Roots,Belowground Very Fast DOM
Boreal Shield West,Ontario,16,377,Wildfire for Ontario - Boreal Shield West (NIR2011),2,12,26,0.091232,Hardwood Fine Roots,CO2
Boreal Shield West,Ontario,16,377,Wildfire for Ontario - Boreal Shield West (NIR2011),2,12,27,0.001014,Hardwood Fine Roots,CH4
Boreal Shield West,Ontario,16,377,Wildfire for Ontario - Boreal Shield West (NIR2011),2,12,28,0.009123,Hardwood Fine Roots,CO
Boreal Shield West,Ontario,16,377,Wildfire for Ontario - Boreal Shield West (NIR2011),2,13,13,0.006559,Aboveground Very Fast DOM,Aboveground Very Fast DOM
Boreal Shield West,Ontario,16,377,Wildfire for Ontario - Boreal Shield West (NIR2011),2,13,26,0.894097,Aboveground Very Fast DOM,CO2
Boreal Shield West,Ontario,16,377,Wildfire for Ontario - Boreal Shield West (NIR2011),2,13,27,0.009934,Aboveground Very Fast DOM,CH4
Boreal Shield West,Ontario,16,377,Wildfire for Ontario - Boreal Shield West (NIR2011),2,13,28,0.08941,Aboveground Very Fast DOM,CO
Boreal Shield West,Ontario,16,377,Wildfire for Ontario - Boreal Shield West (NIR2011),2,14,14,1,Belowground Very Fast DOM,Belowground Very Fast DOM
Boreal Shield West,Ontario,16,377,Wildfire for Ontario - Boreal Shield West (NIR2011),2,15,15,0.45611,Aboveground Fast DOM,Aboveground Fast DOM
Boreal Shield West,Ontario,16,377,Wildfire for Ontario - Boreal Shield West (NIR2011),2,15,26,0.489501,Aboveground Fast DOM,CO2
Boreal Shield West,Ontario,16,377,Wildfire for Ontario - Boreal Shield West (NIR2011),2,15,27,0.005439,Aboveground Fast DOM,CH4
Boreal Shield West,Ontario,16,377,Wildfire for Ontario - Boreal Shield West (NIR2011),2,15,28,0.04895,Aboveground Fast DOM,CO
Boreal Shield West,Ontario,16,377,Wildfire for Ontario - Boreal Shield West (NIR2011),2,16,16,1,Belowground Fast DOM,Belowground Fast DOM
Boreal Shield West,Ontario,16,377,Wildfire for Ontario - Boreal Shield West (NIR2011),2,17,17,0.863635,Medium DOM,Medium DOM
Boreal Shield West,Ontario,16,377,Wildfire for Ontario - Boreal Shield West (NIR2011),2,17,26,0.122729,Medium DOM,CO2
Boreal Shield West,Ontario,16,377,Wildfire for Ontario - Boreal Shield West (NIR2011),2,17,27,0.001364,Medium DOM,CH4
Boreal Shield West,Ontario,16,377,Wildfire for Ontario - Boreal Shield West (NIR2011),2,17,28,0.012273,Medium DOM,CO
Boreal Shield West,Ontario,16,377,Wildfire for Ontario - Boreal Shield West (NIR2011),2,18,18,0.743368,Aboveground Slow DOM,Aboveground Slow DOM
Boreal Shield West,Ontario,16,377,Wildfire for Ontario - Boreal Shield West (NIR2011),2,18,26,0.230968,Aboveground Slow DOM,CO2
Boreal Shield West,Ontario,16,377,Wildfire for Ontario - Boreal Shield West (NIR2011),2,18,27,0.002566,Aboveground Slow DOM,CH4
Boreal Shield West,Ontario,16,377,Wildfire for Ontario - Boreal Shield West (NIR2011),2,18,28,0.023097,Aboveground Slow DOM,CO
Boreal Shield West,Ontario,16,377,Wildfire for Ontario - Boreal Shield West (NIR2011),2,19,19,1,Belowground Slow DOM,Belowground Slow DOM
Boreal Shield West,Ontario,16,377,Wildfire for Ontario - Boreal Shield West (NIR2011),2,20,17,1,Softwood Stem Snag,Medium DOM
Boreal Shield West,Ontario,16,377,Wildfire for Ontario - Boreal Shield West (NIR2011),2,21,15,1,Softwood Branch Snag,Aboveground Fast DOM
Boreal Shield West,Ontario,16,377,Wildfire for Ontario - Boreal Shield West (NIR2011),2,22,17,1,Hardwood Stem Snag,Medium DOM
Boreal Shield West,Ontario,16,377,Wildfire for Ontario - Boreal Shield West (NIR2011),2,23,15,1,Hardwood Branch Snag,Aboveground Fast DOM
Boreal Shield West,Ontario,16,377,Wildfire for Ontario - Boreal Shield West (NIR2011),2,24,24,1,Black Carbon,Black Carbon
Boreal Shield West,Ontario,16,377,Wildfire for Ontario - Boreal Shield West (NIR2011),2,25,24,1,Peat,Black Carbon
Mixedwood Plains,Ontario,17,402,Wildfire for Ontario - Mixedwood Plains (NIR2011),2,1,20,1,Softwood Merchantable,Softwood Stem Snag
Mixedwood Plains,Ontario,17,402,Wildfire for Ontario - Mixedwood Plains (NIR2011),2,2,13,0.04062,Softwood Foliage,Aboveground Very Fast DOM
Mixedwood Plains,Ontario,17,402,Wildfire for Ontario - Mixedwood Plains (NIR2011),2,2,26,0.863442,Softwood Foliage,CO2
Mixedwood Plains,Ontario,17,402,Wildfire for Ontario - Mixedwood Plains (NIR2011),2,2,27,0.009594,Softwood Foliage,CH4
Mixedwood Plains,Ontario,17,402,Wildfire for Ontario - Mixedwood Plains (NIR2011),2,2,28,0.086344,Softwood Foliage,CO
Mixedwood Plains,Ontario,17,402,Wildfire for Ontario - Mixedwood Plains (NIR2011),2,3,21,0.72083,Softwood Other,Softwood Branch Snag
Mixedwood Plains,Ontario,17,402,Wildfire for Ontario - Mixedwood Plains (NIR2011),2,3,26,0.251253,Softwood Other,CO2
Mixedwood Plains,Ontario,17,402,Wildfire for Ontario - Mixedwood Plains (NIR2011),2,3,27,0.002792,Softwood Other,CH4
Mixedwood Plains,Ontario,17,402,Wildfire for Ontario - Mixedwood Plains (NIR2011),2,3,28,0.025125,Softwood Other,CO
Mixedwood Plains,Ontario,17,402,Wildfire for Ontario - Mixedwood Plains (NIR2011),2,4,4,1,Softwood Submerchantable,Softwood Submerchantable
Mixedwood Plains,Ontario,17,402,Wildfire for Ontario - Mixedwood Plains (NIR2011),2,5,15,0.5,Softwood Coarse Roots,Aboveground Fast DOM
Mixedwood Plains,Ontario,17,402,Wildfire for Ontario - Mixedwood Plains (NIR2011),2,5,16,0.5,Softwood Coarse Roots,Belowground Fast DOM
Mixedwood Plains,Ontario,17,402,Wildfire for Ontario - Mixedwood Plains (NIR2011),2,6,13,0.296928,Softwood Fine Roots,Aboveground Very Fast DOM
Mixedwood Plains,Ontario,17,402,Wildfire for Ontario - Mixedwood Plains (NIR2011),2,6,14,0.5,Softwood Fine Roots,Belowground Very Fast DOM
Mixedwood Plains,Ontario,17,402,Wildfire for Ontario - Mixedwood Plains (NIR2011),2,6,26,0.182765,Softwood Fine Roots,CO2
Mixedwood Plains,Ontario,17,402,Wildfire for Ontario - Mixedwood Plains (NIR2011),2,6,27,0.002031,Softwood Fine Roots,CH4
Mixedwood Plains,Ontario,17,402,Wildfire for Ontario - Mixedwood Plains (NIR2011),2,6,28,0.018277,Softwood Fine Roots,CO
Mixedwood Plains,Ontario,17,402,Wildfire for Ontario - Mixedwood Plains (NIR2011),2,7,22,1,Hardwood Merchantable,Hardwood Stem Snag
Mixedwood Plains,Ontario,17,402,Wildfire for Ontario - Mixedwood Plains (NIR2011),2,8,13,0.001073,Hardwood Foliage,Aboveground Very Fast DOM
Mixedwood Plains,Ontario,17,402,Wildfire for Ontario - Mixedwood Plains (NIR2011),2,8,26,0.899034,Hardwood Foliage,CO2
Mixedwood Plains,Ontario,17,402,Wildfire for Ontario - Mixedwood Plains (NIR2011),2,8,27,0.009989,Hardwood Foliage,CH4
Mixedwood Plains,Ontario,17,402,Wildfire for Ontario - Mixedwood Plains (NIR2011),2,8,28,0.089903,Hardwood Foliage,CO
Mixedwood Plains,Ontario,17,402,Wildfire for Ontario - Mixedwood Plains (NIR2011),2,9,23,0.797493,Hardwood Other,Hardwood Branch Snag
Mixedwood Plains,Ontario,17,402,Wildfire for Ontario - Mixedwood Plains (NIR2011),2,9,26,0.182257,Hardwood Other,CO2
Mixedwood Plains,Ontario,17,402,Wildfire for Ontario - Mixedwood Plains (NIR2011),2,9,27,0.002025,Hardwood Other,CH4
Mixedwood Plains,Ontario,17,402,Wildfire for Ontario - Mixedwood Plains (NIR2011),2,9,28,0.018226,Hardwood Other,CO
Mixedwood Plains,Ontario,17,402,Wildfire for Ontario - Mixedwood Plains (NIR2011),2,10,10,1,Hardwood Submerchantable,Hardwood Submerchantable
Mixedwood Plains,Ontario,17,402,Wildfire for Ontario - Mixedwood Plains (NIR2011),2,11,15,0.5,Hardwood Coarse roots,Aboveground Fast DOM
Mixedwood Plains,Ontario,17,402,Wildfire for Ontario - Mixedwood Plains (NIR2011),2,11,16,0.5,Hardwood Coarse roots,Belowground Fast DOM
Mixedwood Plains,Ontario,17,402,Wildfire for Ontario - Mixedwood Plains (NIR2011),2,12,13,0.28947,Hardwood Fine Roots,Aboveground Very Fast DOM
Mixedwood Plains,Ontario,17,402,Wildfire for Ontario - Mixedwood Plains (NIR2011),2,12,14,0.5,Hardwood Fine Roots,Belowground Very Fast DOM
Mixedwood Plains,Ontario,17,402,Wildfire for Ontario - Mixedwood Plains (NIR2011),2,12,26,0.189477,Hardwood Fine Roots,CO2
Mixedwood Plains,Ontario,17,402,Wildfire for Ontario - Mixedwood Plains (NIR2011),2,12,27,0.002105,Hardwood Fine Roots,CH4
Mixedwood Plains,Ontario,17,402,Wildfire for Ontario - Mixedwood Plains (NIR2011),2,12,28,0.018948,Hardwood Fine Roots,CO
Mixedwood Plains,Ontario,17,402,Wildfire for Ontario - Mixedwood Plains (NIR2011),2,13,13,0.00514,Aboveground Very Fast DOM,Aboveground Very Fast DOM
Mixedwood Plains,Ontario,17,402,Wildfire for Ontario - Mixedwood Plains (NIR2011),2,13,26,0.895374,Aboveground Very Fast DOM,CO2
Mixedwood Plains,Ontario,17,402,Wildfire for Ontario - Mixedwood Plains (NIR2011),2,13,27,0.009949,Aboveground Very Fast DOM,CH4
Mixedwood Plains,Ontario,17,402,Wildfire for Ontario - Mixedwood Plains (NIR2011),2,13,28,0.089537,Aboveground Very Fast DOM,CO
Mixedwood Plains,Ontario,17,402,Wildfire for Ontario - Mixedwood Plains (NIR2011),2,14,14,1,Belowground Very Fast DOM,Belowground Very Fast DOM
Mixedwood Plains,Ontario,17,402,Wildfire for Ontario - Mixedwood Plains (NIR2011),2,15,15,0.256997,Aboveground Fast DOM,Aboveground Fast DOM
Mixedwood Plains,Ontario,17,402,Wildfire for Ontario - Mixedwood Plains (NIR2011),2,15,26,0.668702,Aboveground Fast DOM,CO2
Mixedwood Plains,Ontario,17,402,Wildfire for Ontario - Mixedwood Plains (NIR2011),2,15,27,0.00743,Aboveground Fast DOM,CH4
Mixedwood Plains,Ontario,17,402,Wildfire for Ontario - Mixedwood Plains (NIR2011),2,15,28,0.06687,Aboveground Fast DOM,CO
Mixedwood Plains,Ontario,17,402,Wildfire for Ontario - Mixedwood Plains (NIR2011),2,16,16,1,Belowground Fast DOM,Belowground Fast DOM
Mixedwood Plains,Ontario,17,402,Wildfire for Ontario - Mixedwood Plains (NIR2011),2,17,17,0.800102,Medium DOM,Medium DOM
Mixedwood Plains,Ontario,17,402,Wildfire for Ontario - Mixedwood Plains (NIR2011),2,17,26,0.179908,Medium DOM,CO2
Mixedwood Plains,Ontario,17,402,Wildfire for Ontario - Mixedwood Plains (NIR2011),2,17,27,0.001999,Medium DOM,CH4
Mixedwood Plains,Ontario,17,402,Wildfire for Ontario - Mixedwood Plains (NIR2011),2,17,28,0.017991,Medium DOM,CO
Mixedwood Plains,Ontario,17,402,Wildfire for Ontario - Mixedwood Plains (NIR2011),2,18,18,0.575192,Aboveground Slow DOM,Aboveground Slow DOM
Mixedwood Plains,Ontario,17,402,Wildfire for Ontario - Mixedwood Plains (NIR2011),2,18,26,0.382327,Aboveground Slow DOM,CO2
Mixedwood Plains,Ontario,17,402,Wildfire for Ontario - Mixedwood Plains (NIR2011),2,18,27,0.004248,Aboveground Slow DOM,CH4
Mixedwood Plains,Ontario,17,402,Wildfire for Ontario - Mixedwood Plains (NIR2011),2,18,28,0.038233,Aboveground Slow DOM,CO
Mixedwood Plains,Ontario,17,402,Wildfire for Ontario - Mixedwood Plains (NIR2011),2,19,19,1,Belowground Slow DOM,Belowground Slow DOM
Mixedwood Plains,Ontario,17,402,Wildfire for Ontario - Mixedwood Plains (NIR2011),2,20,17,1,Softwood Stem Snag,Medium DOM
Mixedwood Plains,Ontario,17,402,Wildfire for Ontario - Mixedwood Plains (NIR2011),2,21,15,1,Softwood Branch Snag,Aboveground Fast DOM
Mixedwood Plains,Ontario,17,402,Wildfire for Ontario - Mixedwood Plains (NIR2011),2,22,17,1,Hardwood Stem Snag,Medium DOM
Mixedwood Plains,Ontario,17,402,Wildfire for Ontario - Mixedwood Plains (NIR2011),2,23,15,1,Hardwood Branch Snag,Aboveground Fast DOM
Mixedwood Plains,Ontario,17,402,Wildfire for Ontario - Mixedwood Plains (NIR2011),2,24,24,1,Black Carbon,Black Carbon
Mixedwood Plains,Ontario,17,402,Wildfire for Ontario - Mixedwood Plains (NIR2011),2,25,24,1,Peat,Black Carbon
Hudson Plains,Ontario,18,397,Wildfire for Ontario - Hudson Plains (NIR2011),2,1,20,1,Softwood Merchantable,Softwood Stem Snag
Hudson Plains,Ontario,18,397,Wildfire for Ontario - Hudson Plains (NIR2011),2,2,13,0.018006,Softwood Foliage,Aboveground Very Fast DOM
Hudson Plains,Ontario,18,397,Wildfire for Ontario - Hudson Plains (NIR2011),2,2,26,0.883794,Softwood Foliage,CO2
Hudson Plains,Ontario,18,397,Wildfire for Ontario - Hudson Plains (NIR2011),2,2,27,0.00982,Softwood Foliage,CH4
Hudson Plains,Ontario,18,397,Wildfire for Ontario - Hudson Plains (NIR2011),2,2,28,0.088379,Softwood Foliage,CO
