"","ID","Area_ha","EcoBoundaryName_select","AdminBoundaryName_select","Low_frac","Mod_frac","High_frac","Median_BUI","MCE","CH4_MgC","CO_MgC","CO2_MgC","NMOG_MgC","PM10_MgC","PM25_MgC","SumC_direct_emissions","ER_CO_CO2","ER_CH4_CO2","Prop_surface","CO2e_Mg","X","Y","unit_id","MgC_perha"
"154","530",4607.49736209,"Boreal Shield East","Quebec",0.05,0.445,0.169,42.012,0.907,907.103,11537.347,71772.742,2540.14,3485.958,2932.242,93175.532,0.161,0.013,0.785,327383.949,-72.6225978327311,49.47168629817,15,20.2225904167929
"155","486",1057.0930521,"Boreal Shield East","Quebec",0.06,0.364,0.211,40.816,0.907,198.079,2520.088,15697.402,554.867,761.473,640.542,20372.451,0.161,0.013,0.785,71581.919,-72.8986355001671,48.6486164885378,15,19.2721453986747
"156","2007",159.715375034,"Boreal Shield East","Quebec",0.073,0.29,0.196,42.365,0.907,26.429,336.016,2082.6,73.969,101.51,85.377,2705.902,0.161,0.013,0.785,9506.845,-72.4919116022705,49.3755226619141,15,16.9420257719332
"157","485",5463.42119061,"Boreal Shield East","Quebec",0.05,0.763,0.064,42.716,0.907,1414.451,17985.001,111653.477,3959.403,5433.661,4570.32,145016.313,0.161,0.013,0.785,509516.059,-72.4179759358075,49.2828982432899,15,26.543132579498
"158","481",6738.61928294,"Boreal Shield East","Quebec",0.107,0.563,0.025,41.787,0.906,1358.49,17264.096,106391.988,3799.651,5214.351,4384.978,138413.555,0.162,0.013,0.785,486236.334,-72.08932170678,49.3634114826863,15,20.5403435315627
"159","480",215.519891656,"Boreal Shield East","Quebec",0.07,0.246,0.113,45.57,0.906,27.654,351.16,2158.302,77.278,106.05,89.174,2809.618,0.163,0.013,0.785,9869.943,-72.0875374420905,49.1921729115452,15,13.0364672068625
"160","595",294.97642996,"Boreal Shield East","Quebec",0.027,0.028,0.007,46.04,0.904,5.252,66.519,397.896,14.624,20.067,16.862,521.219,0.167,0.013,0.785,1829.97,-71.8311119025606,49.1632218754915,15,1.76698524716256
"161","199",13629.5725161,"Boreal Shield West","Ontario",0.007,0.614,0.318,67.387,0.908,3316.758,42146.425,264212.303,9281.343,12737.394,10715.931,342410.153,0.16,0.013,0.727,1203485.546,-91.8220034540147,51.8736368519862,16,25.122589325199
"162","171",352.84481902,"Boreal Shield West","Ontario",0.181,0.203,0.591,54.914,0.908,82.148,1046.826,6586.771,230.59,316.458,266.286,8529.078,0.159,0.012,0.727,29972.508,-94.6250752540727,52.1400197484725,16,24.1723203522979
"163","214",1050.25451576,"Boreal Shield West","Ontario",0.058,0.619,0.263,64.907,0.907,250.634,3184.811,19867.898,701.232,962.338,809.514,25776.426,0.16,0.013,0.727,90584.549,-94.8083610328272,52.3252983175764,16,24.5430280119741
"164","181",1633.91930667,"Boreal Shield West","Ontario",0.269,0.185,0.441,60.478,0.906,349.125,4434.434,27281.456,975.912,1339.263,1126.193,35506.384,0.163,0.013,0.727,124731.245,-91.136799420617,53.1821726751239,16,21.7308063225984
"165","200",10614.0774552,"Boreal Shield West","Ontario",0.005,0.687,0.141,45.904,0.909,2085.344,26663.192,170184.627,5876.887,8065.611,6789.951,219665.612,0.157,0.012,0.727,772019.183,-93.1499489788723,53.5755793571015,16,20.6956857934349
"166","188",251.64184984,"Boreal Shield West","Ontario",0.074,0.062,0.743,54.269,0.91,54.009,689.572,4422.93,152.01,208.624,175.645,5702.789,0.156,0.012,0.727,20048.177,-90.8838966638032,53.8951732243905,16,22.6623234713382
"167","185",218.558656833,"Boreal Shield West","Ontario",0.328,0.479,0.022,41.063,0.905,38.485,490.712,2991.361,107.977,148.178,124.59,3901.302,0.164,0.013,0.727,13695.912,-91.6914353611308,54.4832301157737,16,17.8501371509662
"168","205",14682.5731281,"Boreal Shield West","Ontario",0.208,0.153,0.548,63.569,0.907,3280.457,41674.203,258628.276,9174.248,12590.197,10589.486,335936.867,0.161,0.013,0.727,1180407.41,-90.6471640541361,53.7914855967775,16,22.8799723365295
"169","195",3363.52127958,"Boreal Shield West","Ontario",0.244,0.103,0.568,59.618,0.907,738.757,9392.941,58317.207,2067.893,2837.863,2386.991,75741.652,0.161,0.013,0.727,266120.434,-90.4072042415997,53.37838409467,16,22.5185588864352
"170","206",12518.3066334,"Boreal Shield West","Ontario",0.185,0.109,0.595,60.855,0.908,2718.968,34583.344,216179.525,7615.535,10451.275,8792.381,280341.029,0.16,0.013,0.727,985149.677,-90.2462767676133,53.1772967667083,16,22.3944849099657
"171","159",4107.90145982,"Boreal Shield West","Ontario",0.149,0.206,0.582,82.774,0.906,1031.335,13047.216,80200.097,2870.779,3939.583,3312.313,104401.324,0.163,0.013,0.727,366891.408,-92.54467883267,50.6132820888942,16,25.4147586112191
"172","201",15450.505314,"Boreal Shield West","Ontario",0.181,0.182,0.522,98.271,0.905,3805.923,47973.364,290046.262,10548.092,14474.651,12163.664,379011.956,0.165,0.013,0.727,1331773.533,-92.1593327922872,50.7428861951992,16,24.530715876106
"173","175",481.258342624,"Boreal Shield West","Ontario",0.121,0.219,0.574,62.804,0.908,109.813,1396.78,8769.618,307.627,422.18,355.206,11361.224,0.159,0.013,0.727,39929.74,-92.7107258600833,51.2386045247748,16,23.6073289411553
"174","177",154.843322795,"Boreal Shield West","Ontario",0.193,0.15,0.572,56.953,0.908,33.986,432.727,2711.376,95.302,130.79,110.04,3514.22,0.16,0.013,0.727,12348.975,-92.9891597731167,51.3790875850801,16,22.695328003601
"175","174",3086.39855697,"Boreal Shield West","Ontario",0.171,0.099,0.662,101.626,0.905,813.008,10247.57,62176.033,2253.435,3092.302,2598.814,81181.163,0.165,0.013,0.727,285285.435,-90.8463424829175,51.1255292008627,16,26.3028774481082
"176","203",54033.2820928,"Boreal Shield West","Ontario",0.123,0.143,0.657,98.13,0.906,14089.36,177785.981,1086351.632,39106.041,53664.503,45109.643,1416107.16,0.164,0.013,0.727,4976944.582,-89.9815423727535,50.6404479154764,16,26.2080537245154
"177","186",1771.37523288,"Boreal Shield West","Ontario",0.431,0.146,0.327,54.102,0.905,357.768,4542.58,27395.584,999.037,1370.949,1152.271,35818.189,0.166,0.013,0.727,125755.628,-89.6569211473693,54.4117074345865,16,20.2205542536376
"178","1631",266.897145112,"Boreal Shield West","Ontario",0.075,0.12,0.671,50.148,0.91,55.28,706.606,4542.736,155.785,213.807,180.025,5854.239,0.156,0.012,0.727,20579.779,-87.4778554776073,52.3930477826504,16,21.9344384427317
"179","168",142.48409443,"Boreal Shield West","Ontario",0.134,0.664,0.151,47.946,0.908,31.313,399.552,2506.343,88.006,120.778,101.625,3247.617,0.159,0.012,0.727,11410.147,-87.245436066686,52.9044219767318,16,22.7928388287262
"180","213",302.932348471,"Boreal Shield West","Ontario",0.108,0.196,0.514,42.722,0.91,56.568,724.332,4654.18,159.702,219.183,184.559,5998.525,0.156,0.012,0.727,21083.156,-87.8300562263593,53.4926006227327,16,19.8015333465592
"181","207",32746.9241925,"Boreal Shield West","Ontario",0.019,0.323,0.564,54.571,0.91,7310.219,93316.634,597725.044,20569.456,28230.219,23766.454,770918.025,0.156,0.012,0.727,2710110.683,-88.3645374081613,53.1725776793586,16,23.541692663049
"182","189",5716.39681478,"Boreal Shield West","Ontario",0.387,0.131,0.371,47.484,0.906,1112.681,14168.735,86694.471,3117.978,4278.846,3597.921,112970.632,0.163,0.013,0.727,396691.553,-88.7419773148787,53.8298542532918,16,19.7625594689139
"183","1625",690.892301005,"Boreal Shield West","Ontario",0.102,0.047,0.227,51.27,0.908,60.074,765.787,4791.947,168.655,231.457,194.738,6212.658,0.16,0.013,0.727,21827.935,-89.2701005127828,52.1009202715618,16,8.99222352161519
"184","166",4074.65868823,"Boreal Shield West","Ontario",0.249,0.117,0.539,64.991,0.906,903.5,11467.45,70690.918,2523.802,3463.469,2912.528,91961.668,0.162,0.013,0.727,323097.22,-90.1972755699398,52.2660008176417,16,22.5691708278878
"185","204",32745.5258104,"Boreal Shield West","Ontario",0.19,0.121,0.5,85.622,0.905,7078.004,89418.348,544231.767,19667.096,26988.689,22685.074,710068.979,0.164,0.013,0.727,2494966.815,-87.2253918694749,50.9273649701664,16,21.6844579962274
"186","176",9142.0406013,"Boreal Shield West","Ontario",0.163,0.143,0.6,85.589,0.906,2230.312,28195.169,172779.721,6202.961,8512.291,7156.252,225076.707,0.163,0.013,0.727,790957.672,-87.4790393445261,51.066982309614,16,24.6199636181876
"187","208",29138.7870892,"Boreal Shield West","Ontario",0.194,0.157,0.564,92.448,0.905,7291.505,92007.785,558456.44,20233.712,27766.032,23336.007,729091.481,0.165,0.013,0.727,2561901.009,-89.1081797404975,51.0445497177432,16,25.0213393841033
"188","167",530.325713882,"Boreal Shield West","Ontario",0.258,0.16,0.471,66.577,0.906,115.701,1467.327,8996.653,322.865,443.07,372.531,11718.147,0.163,0.013,0.727,41167.108,-89.8120624229829,52.1057132469681,16,22.0961320434999
"189","193",218.929027089,"Hudson Plains","Ontario",0.165,0.236,0.384,57.93,0.908,53.552,681.304,4290.829,150.096,205.99,173.351,5555.121,0.159,0.012,0.718,19524.832,-83.7424645785924,54.5805509832477,18,25.3740724739151
"190","212",156.630683163,"Hudson Plains","Ontario",0.204,0.205,0.293,52.627,0.908,32.842,418.115,2622.092,92.103,126.4,106.363,3397.914,0.159,0.013,0.718,11940.494,-84.3825386924288,52.4647573997138,18,21.6937954389429
"191","215",145.52373119,"Hudson Plains","Ontario",0.16,0.216,0.29,30.744,0.911,26.106,335.269,2181.038,73.973,101.528,85.534,2803.447,0.154,0.012,0.718,9854.05,-83.2535947733606,53.1048778566822,18,19.2645349117646
"192","184",264.284313047,"Hudson Plains","Ontario",0.174,0.291,0.397,26.561,0.912,60.41,777.533,5117.306,171.639,235.582,198.542,6561.012,0.152,0.012,0.718,23065.038,-83.1673436477622,53.8761519858074,18,24.8255824356597
"193","179",1472.06513109,"Hudson Plains","Ontario",0.085,0.393,0.444,22.902,0.913,359.04,4634.187,31101.011,1023.832,1405.31,1185.062,39708.443,0.149,0.012,0.718,139638.8,-85.0647083542239,50.9779762458271,18,26.9746508910225
